paper	intervention_general	intervention_precise	outcome_general	mean_age_n	mean_IQ_n	total_n	mean_age_q10	mean_age_q15	mean_age_q20	mean_age_q25	mean_age_q50	mean_age_q75	mean_age_q85	mean_age_q90	mean_IQ_q10	mean_IQ_q15	mean_IQ_q20	mean_IQ_q25	mean_IQ_q50	mean_IQ_q75	mean_IQ_q85	mean_IQ_q90	n_cor	n_cct_intervention	n_outcome_intervention	n_meta_intervention	mean_age	mean_IQ	perc_female	duration_month	prof_imp	sett_home	sett_clin	sett_class	dose	design_num	low_RoB_num	random_num	attrition_num	reporting_num	blinding_num	available_age	available_IQ	available_control	available_rob	active_controls	n_es	author	year	intervention_type	meta_intervention	Link_MA	URL_meta	outcome_intervention	min_age_intervention	max_age_intervention	min_age_meta	max_age_meta	min_IQ_intervention	max_IQ_intervention	min_IQ_meta	max_IQ_meta	dose_unit	outcome_test	outcome_report	outcome_observation	amstar	amstar_rank	AMS_1_PICO	AMS_2_protocol	AMS_3_selection	AMS_4_search	AMS_5_screening_duplicate	AMS_6_extraction_duplicate	AMS_7_excluded	AMS_8_description	AMS_9_RoB	AMS_10_funding_primary	AMS_11_stat	AMS_12_MA_RoB	AMS_13_interpreting_RoB	AMS_14_heterogeneity	AMS_15_publication_bias	AMS_16_CoI	INTER_mean_IQ	INTER_IQ_q20	INTER_IQ_q80	Duration	IQ	IQ_precise	Intensity	Intensity_global	Age	Age_precise	PICO_amstar	PICO_amstar_precise	PICO_amstar_ID	year_meta_num	unique_meta	row_id_meta	overall_scope	IN_meta
Garcia-Gonzalez (2021)	tDCS	tDCS	Social-communication	2	0	83	6.5	6.5	6.5	6.5	9	9	9	9									41.5542168674699	4	4	2	7.79518072289157		9.32530120481928	1.48349439481928	100	0	100	0	1.51807228915663	100	51.8072289156626	100	51.8072289156626	51.8072289156626	100	1	0	1	1	0	1.48192771084337	Amatachaya	2014/2015	Complementary	Garcia-Gonzalez (2021) | Liu (2023)	https://doi.org/10.1016/j.euroneuro.2021.02.017	https://doi.org/10.1016/j.euroneuro.2021.02.017 | https://doi.org/10.3389/fpsyt.2023.1147327	Language (Overall skills) | Social-communication | Sensory Profile | Overall ASD symptoms	4	9	6.5	9	Inf	-Inf	Inf	-Inf	session/week	0	100	0	2.0	Critically low	1	0	0	0.0	1.0	0	0.0	0.5	1.0	1	0	0	1	1	1	0				< 2 months			other unit	other unitsession/week	6-12 yo	Homogeneous	tDCS_Social-communication_6-12 yo	tDCS_Social-communication_6-12 yo - [Homogeneous]	Garcia-Gonzalez (2021) - tDCS_Social-communication_6-12 yo - [Homogeneous]	2021	tDCS_Social-communication	99	TRUE	0
Geretsegger (2022)	MUSIC	MUSIC	Adaptive behaviors	5	1	464	5.055	5.055	5.055	5.055	5.055	5.5	9	9	98	98	98	98	98	98	98	98	223.900862068966	20	7	4	5.97029094827586	98	16.8369171664168	4.57914616489224	100	0	89.2241379310345	0	0.661637931034483	100	85.9913793103448	93.5344827586207	100	100	85.9913793103448	1	0.107758620689655	1	1	17.2413793103448	1.75	Bieleninik	2017	Complementary	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4.	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	3.783333	25	4	12	98	98	98	98	hour/week	0	100	0	5.0	High	1	1	1	1.0	1.0	1	1.0	1.0	1.0	1	1	1	1	1	1	1	98	98	98	2-6 months	Average (80-119)	Homogeneous	other unit	other unithour/week	< 6 yo	Mixed	MUSIC_Adaptive behaviors_< 6 yo	MUSIC_Adaptive behaviors_< 6 yo - [Mixed]	Geretsegger (2022) - MUSIC_Adaptive behaviors_< 6 yo - [Mixed]	2022	MUSIC_Adaptive behaviors	101	TRUE	1
Geretsegger (2022)	MUSIC	MUSIC	Overall ASD symptoms	9	0	575	5.055	5.055	5.055	5.055	5.055	5.5	7.05	9.5									188.380869565217	20	7	4	6.16308695652174		18.1911992438563	4.14619302608696	100	0	86.7826086956522	0	0.883188405797102	84	63.6521739130435	63.6521739130435	100	100	60.695652173913	1	0	1	1	18.6086956521739	1.66434782608696	Bharathi	2019	Complementary	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4.	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	3.783333	25	4	25	98	98	Inf	-Inf	hour/week	0	0	0	5.0	High	1	1	1	1.0	1.0	1	1.0	1.0	1.0	1	1	1	1	1	1	1	98	98	98	2-6 months			other unit	other unithour/week	6-12 yo	Mixed	MUSIC_Overall ASD symptoms_6-12 yo	MUSIC_Overall ASD symptoms_6-12 yo - [Mixed]	Geretsegger (2022) - MUSIC_Overall ASD symptoms_6-12 yo - [Mixed]	2022	MUSIC_Overall ASD symptoms	102	TRUE	1
Geretsegger (2022)	MUSIC	MUSIC	Quality of life	3	1	340	5.055	5.055	5.055	5.055	5.055	5.055	7.34249999999996	9	98	98	98	98	98	98	98	98	215.888235294118	20	7	4	5.78757352941176	98	15.4848938618926	4.37225005055882	100	0	77.9411764705882	0	0.596323529411764	92.9411764705882	92.9411764705882	92.9411764705882	100	100	92.9411764705882	1	0.15	1	1	15	1.77941176470588	Bieleninik	2017	Complementary	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4.	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	3.783333	25	5.055	9	98	98	98	98	hour/week	0	100	0	5.0	High	1	1	1	1.0	1.0	1	1.0	1.0	1.0	1	1	1	1	1	1	1	98	98	98	2-6 months	Average (80-119)	Homogeneous	other unit	other unithour/week	< 6 yo	Mixed	MUSIC_Quality of life_< 6 yo	MUSIC_Quality of life_< 6 yo - [Mixed]	Geretsegger (2022) - MUSIC_Quality of life_< 6 yo - [Mixed]	2022	MUSIC_Quality of life	103	TRUE	1
Geretsegger (2022)	MUSIC	MUSIC	Social-communication	14	1	697	4.5	4.5	4.8	5.055	5.055	9	9.5	9.75	98	98	98	98	98	98	98	98	128.159253945481	20	7	4	6.64395265423242	98	18.8430141600649	3.50782968520803	100	3.012912482066	75.896700143472	0	1.18615494978479	88.6657101865136	73.7446197991392	74.3185078909613	93.8307030129125	100	68.2926829268293	1	0.0731707317073171	1	1	26.5423242467719	2.09325681492109	Bharathi	2019	Complementary	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4.	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	3.783333	25	4.25	15.79	98	98	98	98	hour/week	0	100	0	5.0	High	1	1	1	1.0	1.0	1	1.0	1.0	1.0	1	1	1	1	1	1	1	98	98	98	2-6 months	Average (80-119)	Homogeneous	other unit	other unithour/week	6-12 yo	Mixed	MUSIC_Social-communication_6-12 yo	MUSIC_Social-communication_6-12 yo - [Mixed]	Geretsegger (2022) - MUSIC_Social-communication_6-12 yo - [Mixed]	2022	MUSIC_Social-communication	104	TRUE	1
He (2023)	PROB	PROB	Overall ASD symptoms	7	2	350	4.15	4.15	4.5	4.5	8	8	11	11	57	57	60.3	62.5	62.5	62.5	62.5	62.5	79.5771428571429	13	8	4	7.32785714285714	61.3860759493671	11.6137200736648	3.07359855497143	100	100	0	0		100	78.8571428571429	96.8571428571429	100	100	36.5714285714286	1	0.225714285714286	1	1	16.2857142857143	1	Arnold	2019	Complementary	Siafis (child) (2022) | Rahim (2023) | Song (2022) | He (2023)	https://doi.org/10.3390/nu15061415	https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.3389/fnut.2023.1294089 | https://doi.org/10.1099/jmm.0.001510 | https://doi.org/10.3390/nu15061415	Acceptability | ADHD symptoms | Overall ASD symptoms | Disruptive behaviors | Restricted/repetitive behaviors | Social-communication | Tolerability | Adverse events	3.88	12	4.15	11	57	62.5	57	62.5	NA	0	100	0	4.5	Critically low	1	1	1	0.5	1.0	1	0.0	0.5	1.0	0	1	0	0	0	1	1	61.2777777777778	62.5	62.5	2-6 months	Low (< 70)	Homogeneous	other unit	other unitNA	6-12 yo	Mixed	PROB_Overall ASD symptoms_6-12 yo	PROB_Overall ASD symptoms_6-12 yo - [Mixed]	He (2023) - PROB_Overall ASD symptoms_6-12 yo - [Mixed]	2023	PROB_Overall ASD symptoms	109	TRUE	0
Horvath (2017)	PUFA	n-3	ADHD symptoms	3	0	96	5.5	5.5	5.5	5.5	6.5	6.5	6.5	11									42.9375	12	11	10	6.78125		9.26692887931035	1.7692750271875	100	100	0	0	1.325	100	87.5	87.5	100	87.5	87.5	1	0	1	1	0	1.59375	Amminger	2007	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.3945/jn.116.242354.	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	5.5	11	100	100	Inf	-Inf	g/day	0	100	0	3.0	Critically low	1	0	1	1.0	1.0	0	0.0	0.5	1.0	1	1	1	1	1	1	1	100	100	100	< 2 months			other unit	other unitg/day	6-12 yo	Mixed	PUFA_ADHD symptoms_6-12 yo	PUFA_ADHD symptoms_6-12 yo - [Homogeneous]	Horvath (2017) - PUFA_ADHD symptoms_6-12 yo - [Homogeneous]	2017	n-3_ADHD symptoms	115	TRUE	0
Horvath (2017)	PUFA	n-3	Disruptive behaviors	3	0	94	5.5	5.5	5.5	5.5	6.5	6.5	6.5	11									42.7446808510638	12	11	10	6.80851063829787		9.22771460014674	1.74815757734043	100	100	0	0	1.32553191489362	100	87.2340425531915	87.2340425531915	100	87.2340425531915	87.2340425531915	1	0	1	1	0	1.6063829787234	Amminger	2007	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.3945/jn.116.242354.	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	5.5	11	100	100	Inf	-Inf	g/day	0	100	0	3.0	Critically low	1	0	1	1.0	1.0	0	0.0	0.5	1.0	1	1	1	1	1	1	1	100	100	100	< 2 months			other unit	other unitg/day	6-12 yo	Mixed	PUFA_Disruptive behaviors_6-12 yo	PUFA_Disruptive behaviors_6-12 yo - [Homogeneous]	Horvath (2017) - PUFA_Disruptive behaviors_6-12 yo - [Homogeneous]	2017	n-3_Disruptive behaviors	116	TRUE	0
Horvath (2017)	PUFA	n-3	Mood related symptoms	2	0	65	3.7	3.7	3.7	3.7	3.7	5.5	5.5	5.5									33.4307692307692	12	11	10	4.44769230769231		16.9226153846154	4.65489953215385	100	100	0	0	1.41692307692308	100	100	100	100	100	100	1	0	1	1	0	1	Bent	2011	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.3945/jn.116.242354.	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	3.7	5.5	100	100	Inf	-Inf	g/day	0	100	0	3.0	Critically low	1	0	1	1.0	1.0	0	0.0	0.5	1.0	1	1	1	1	1	1	1	100	100	100	2-6 months			other unit	other unitg/day	< 6 yo	Homogeneous	PUFA_Mood related symptoms_< 6 yo	PUFA_Mood related symptoms_< 6 yo - [Homogeneous]	Horvath (2017) - PUFA_Mood related symptoms_< 6 yo - [Homogeneous]	2017	n-3_Mood related symptoms	117	TRUE	1
Horvath (2017)	PUFA	n-3	Overall ASD symptoms	2	0	82	5.5	5.5	5.5	5.5	6.5	6.5	6.5	6.5									47.2439024390244	12	11	10	6.19512195121951		10.5781118587048	1.80190294280488	100	100	0	0	1.3	100	100	100	100	100	100	1	0	1	1	0	1	Bent	2011	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.3945/jn.116.242354.	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	5.5	6.5	100	100	Inf	-Inf	g/day	0	100	0	3.0	Critically low	1	0	1	1.0	1.0	0	0.0	0.5	1.0	1	1	1	1	1	1	1	100	100	100	< 2 months			other unit	other unitg/day	6-12 yo	Mixed	PUFA_Overall ASD symptoms_6-12 yo	PUFA_Overall ASD symptoms_6-12 yo - [Mixed]	Horvath (2017) - PUFA_Overall ASD symptoms_6-12 yo - [Mixed]	2017	n-3_Overall ASD symptoms	118	TRUE	0
Horvath (2017)	PUFA	n-3	Restricted/repetitive behaviors	3	0	94	5.5	5.5	5.5	5.5	6.5	6.5	6.5	11									42.7446808510638	12	11	10	6.80851063829787		9.22771460014674	1.74815757734043	100	100	0	0	1.32553191489362	100	87.2340425531915	87.2340425531915	100	87.2340425531915	87.2340425531915	1	0	1	1	0	1.6063829787234	Amminger	2007	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.3945/jn.116.242354.	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	5.5	11	100	100	Inf	-Inf	g/day	0	100	0	3.0	Critically low	1	0	1	1.0	1.0	0	0.0	0.5	1.0	1	1	1	1	1	1	1	100	100	100	< 2 months			other unit	other unitg/day	6-12 yo	Mixed	PUFA_Restricted/repetitive behaviors_6-12 yo	PUFA_Restricted/repetitive behaviors_6-12 yo - [Homogeneous]	Horvath (2017) - PUFA_Restricted/repetitive behaviors_6-12 yo - [Homogeneous]	2017	n-3_Restricted/repetitive behaviors	119	TRUE	0
Horvath (2017)	PUFA	n-3	Social-communication	3	0	96	5.5	5.5	5.5	5.5	6.5	6.5	6.5	11									42.9375	12	11	10	6.78125		9.26692887931035	1.7692750271875	100	100	0	0	1.325	100	87.5	87.5	100	87.5	87.5	1	0	1	1	0	3.1875	Amminger	2007	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.3945/jn.116.242354.	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	5.5	11	100	100	Inf	-Inf	g/day	0	100	0	3.0	Critically low	1	0	1	1.0	1.0	0	0.0	0.5	1.0	1	1	1	1	1	1	1	100	100	100	< 2 months			other unit	other unitg/day	6-12 yo	Mixed	PUFA_Social-communication_6-12 yo	PUFA_Social-communication_6-12 yo - [Homogeneous]	Horvath (2017) - PUFA_Social-communication_6-12 yo - [Homogeneous]	2017	n-3_Social-communication	120	TRUE	0
Hu (2023)	OXYT	OXYT	Restricted/repetitive behaviors	4	1	281	5	5	5	5	6.2	7.279	13.922	13.922	84.61538	84.61538	84.61538	84.61538	84.61538	84.61538	84.61538	84.61538	73.44128113879	28	11	13	7.55791103202847	84.61538	9.11032028469749	1.83955870366548	100	100	0	0	29.6797153024911	100	100	46.9750889679715	100	100	100	1	0.177935943060498	1	1	0	1	Guastella	2015	Complementary	Hu (2023) | Bakermans-Kranenburg (2013) | Kiani (2023) | Cai (2018) | Keech (2018) | Ooi (2016) | Wang (2019) | Martins (2021) | Siafis (adult) (2022) | Siafis (child) (2022) | Linden (2023) | Iffland (2023) | Zhou (2021)	https://doi.org/10.1007/s00228-023-03545-w	https://doi.org/10.1007/s00228-023-03545-w | https://doi.org/10.1038/tp.2013.34 | https://doi.org/10.2174/1871527321666220517112612 | https://doi.org/10.1111/pcn.12627 | https://doi.org/10.1016/j.psyneuen.2017.09.022 | https://doi.org/10.1055/s-0042-109400 | https://doi.org/10.1016/j.rasd.2019.03.007 | https://doi.org/10.1111/bph.15451 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1177/13623613221117931 | https://doi.org/10.1002/14651858.CD011769.pub2 | https://doi.org/10.1016/j.jaac.2020.03.007	Social-communication | Restricted/repetitive behaviors | Anxiety | Overall ASD symptoms | Adverse events | Disruptive behaviors | Acceptability | ADHD symptoms | Quality of life | Tolerability | Mood related symptoms	5	37.5	5	13.922	32	111.91	84.61538	84.61538	IU/day	0	100	0	3.5	Critically low	1	0	1	0.5	1.0	1	0.0	0.5	1.0	0	1	1	1	1	1	1	87.6630879268293	83.33333	105	< 2 months	Average (80-119)	Homogeneous	other unit	other unitIU/day	6-12 yo	Mixed	OXYT_Restricted/repetitive behaviors_6-12 yo	OXYT_Restricted/repetitive behaviors_6-12 yo - [Homogeneous]	Hu (2023) - OXYT_Restricted/repetitive behaviors_6-12 yo - [Homogeneous]	2023	OXYT_Restricted/repetitive behaviors	121	TRUE	0
Hu (2023)	OXYT	OXYT	Social-communication	5	1	585	5	6.2	6.2	7.279	10.4	10.4	10.4	13.922	84.61538	84.61538	84.61538	84.61538	84.61538	84.61538	84.61538	84.61538	172.299145299145	28	11	13	9.19737948717949	84.61538	10.204905982906	3.58403902598291	100	100	0	0	38.9230769230769	100	100	74.5299145299145	100	100	100	1	0.131623931623932	1	1	0	1	Guastella	2015	Complementary	Hu (2023) | Bakermans-Kranenburg (2013) | Kiani (2023) | Cai (2018) | Keech (2018) | Ooi (2016) | Wang (2019) | Martins (2021) | Siafis (adult) (2022) | Siafis (child) (2022) | Linden (2023) | Iffland (2023) | Zhou (2021)	https://doi.org/10.1007/s00228-023-03545-w	https://doi.org/10.1007/s00228-023-03545-w | https://doi.org/10.1038/tp.2013.34 | https://doi.org/10.2174/1871527321666220517112612 | https://doi.org/10.1111/pcn.12627 | https://doi.org/10.1016/j.psyneuen.2017.09.022 | https://doi.org/10.1055/s-0042-109400 | https://doi.org/10.1016/j.rasd.2019.03.007 | https://doi.org/10.1111/bph.15451 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1177/13623613221117931 | https://doi.org/10.1002/14651858.CD011769.pub2 | https://doi.org/10.1016/j.jaac.2020.03.007	Social-communication | Restricted/repetitive behaviors | Anxiety | Overall ASD symptoms | Adverse events | Disruptive behaviors | Acceptability | ADHD symptoms | Quality of life | Tolerability | Mood related symptoms	5	37.5	5	13.922	32	111.91	84.61538	84.61538	IU/day	0	100	0	3.5	Critically low	1	0	1	0.5	1.0	1	0.0	0.5	1.0	0	1	1	1	1	1	1	87.6630879268293	83.33333	105	2-6 months	Average (80-119)	Homogeneous	other unit	other unitIU/day	6-12 yo	Homogeneous	OXYT_Social-communication_6-12 yo	OXYT_Social-communication_6-12 yo - [Homogeneous]	Hu (2023) - OXYT_Social-communication_6-12 yo - [Homogeneous]	2023	OXYT_Social-communication	122	TRUE	0
Huang (2020)	PHYS	PHYS	Overall ASD symptoms	3	0	154	6.5	6.5	6.5	6.5	6.5	7	7	7									66.2077922077922	30	3	6	6.74025974025974			5.10513651727273	100	0	100	0	8.77659574468085	100	0	0	0	0	0	1	0	1	0	0	1	Wu	2017	Complementary	Jia (2023) | Ojeda (2023) | Wang (2023) | Huang (2020) | Chen (2022b) | Li (2023)	https://doi.org/10.3390/ijerph17061950	https://doi.org/10.3389/fped.2023.1193648 | https://doi.org/10.1007/s40489-023-00410-5 | https://doi.org/10.1002/aur.3004 | https://doi.org/10.3390/ijerph17061950 | https://doi.org/10.1016/j.ctcp.2022.101565 | NA	Social-communication | Restricted/repetitive behaviors | Overall ASD symptoms	4.75	32.96	6.5	7	47.5	107.5	Inf	-Inf	hour/week	0	100	0	1.0	Critically low	1	0	1	0.5	0.0	0	0.0	0.5	0.5	0	1	0	1	1	0	1	81.3888888888889	47.5	100	2-6 months			other unit	other unithour/week	6-12 yo	Homogeneous	PHYS_Overall ASD symptoms_6-12 yo	PHYS_Overall ASD symptoms_6-12 yo - [Homogeneous]	Huang (2020) - PHYS_Overall ASD symptoms_6-12 yo - [Homogeneous]	2020	PHYS_Overall ASD symptoms	123	TRUE	1
Huang (2020)	PHYS	PHYS	Restricted/repetitive behaviors	2	0	146	10.5	10.5	10.5	11	11	11	11	11									98.3287671232877	30	3	6	10.8972602739726		10	2.49066002273973	100	0	100	0	1.82876712328767	100	0	20.5479452054795	20.5479452054795	20.5479452054795	0	1	0	1	0.205479452054795	0	1	Bahrami/Movahedi	2012/2013/2015	Complementary	Jia (2023) | Ojeda (2023) | Wang (2023) | Huang (2020) | Chen (2022b) | Li (2023)	https://doi.org/10.3390/ijerph17061950	https://doi.org/10.3389/fped.2023.1193648 | https://doi.org/10.1007/s40489-023-00410-5 | https://doi.org/10.1002/aur.3004 | https://doi.org/10.3390/ijerph17061950 | https://doi.org/10.1016/j.ctcp.2022.101565 | NA	Social-communication | Restricted/repetitive behaviors | Overall ASD symptoms	4.75	32.96	10.5	11	47.5	107.5	Inf	-Inf	hour/week	0	100	0	1.0	Critically low	1	0	1	0.5	0.0	0	0.0	0.5	0.5	0	1	0	1	1	0	1	81.3888888888889	47.5	100	2-6 months			other unit	other unithour/week	6-12 yo	Homogeneous	PHYS_Restricted/repetitive behaviors_6-12 yo	PHYS_Restricted/repetitive behaviors_6-12 yo - [Homogeneous]	Huang (2020) - PHYS_Restricted/repetitive behaviors_6-12 yo - [Homogeneous]	2020	PHYS_Restricted/repetitive behaviors	124	TRUE	0
Huang (2020)	PHYS	PHYS	Social-communication	5	1	291	5	5	6.5	6.5	10.5	11	11	11	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	80.9381443298969	30	3	6	8.46735395189003	47.5	17.5555555555556	3.33677371113402	100	0	100	0	3.84020618556701	100	0	10.3092783505155	27.8350515463918	27.8350515463918	0	1	0.175257731958763	1	0.278350515463918	0	1.50171821305842	Bahrami/Movahedi	2012/2013/2015	Complementary	Jia (2023) | Ojeda (2023) | Wang (2023) | Huang (2020) | Chen (2022b) | Li (2023)	https://doi.org/10.3390/ijerph17061950	https://doi.org/10.3389/fped.2023.1193648 | https://doi.org/10.1007/s40489-023-00410-5 | https://doi.org/10.1002/aur.3004 | https://doi.org/10.3390/ijerph17061950 | https://doi.org/10.1016/j.ctcp.2022.101565 | NA	Social-communication | Restricted/repetitive behaviors | Overall ASD symptoms	4.75	32.96	5	11	47.5	107.5	47.5	47.5	hour/week	0	100	0	1.0	Critically low	1	0	1	0.5	0.0	0	0.0	0.5	0.5	0	1	0	1	1	0	1	81.3888888888889	47.5	100	2-6 months	Low (< 70)	Homogeneous	other unit	other unithour/week	6-12 yo	Homogeneous	PHYS_Social-communication_6-12 yo	PHYS_Social-communication_6-12 yo - [Homogeneous]	Huang (2020) - PHYS_Social-communication_6-12 yo - [Homogeneous]	2020	PHYS_Social-communication	125	TRUE	0
